Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
400.9360046386719,400.9360046386719,400.9360046386719,400.9360046386719,0,0.0,0.0,0.0
399.5779724121094,399.5779724121094,399.5779724121094,399.5779724121094,0,0.0,0.0,0.0
404.114501953125,404.114501953125,404.114501953125,404.114501953125,0,0.0,0.0,0.0
399.2040710449219,399.2040710449219,399.2040710449219,399.2040710449219,0,0.0,0.0,0.0
399.115478515625,399.115478515625,399.115478515625,399.115478515625,0,0.0,0.0,0.0
405.5315856933594,405.5315856933594,405.5315856933594,405.5315856933594,0,0.0,0.0,0.0
405.2855529785156,405.2855529785156,405.2855529785156,405.2855529785156,0,0.0,0.0,0.0
399.3418273925781,399.3418273925781,399.3418273925781,399.3418273925781,0,0.0,0.0,0.0
388.2613220214844,388.2613220214844,388.2613220214844,388.2613220214844,0,0.0,0.0,0.0
390.4754638671875,390.4754638671875,390.4754638671875,390.4754638671875,0,0.0,0.0,0.0
379.49334716796875,379.49334716796875,379.49334716796875,379.49334716796875,0,0.0,0.0,0.0
380.2904357910156,380.2904357910156,380.2904357910156,380.2904357910156,0,0.0,0.0,0.0
389.71771240234375,389.71771240234375,389.71771240234375,389.71771240234375,0,0.0,0.0,0.0
375.60626220703125,375.60626220703125,375.60626220703125,375.60626220703125,0,0.0,0.0,0.0
377.73187255859375,377.73187255859375,377.73187255859375,377.73187255859375,0,0.0,0.0,0.0
379.56219482421875,379.56219482421875,379.56219482421875,379.56219482421875,0,0.0,0.0,0.0
390.8985900878906,390.8985900878906,390.8985900878906,390.8985900878906,0,0.0,0.0,0.0
377.0036315917969,377.0036315917969,377.0036315917969,377.0036315917969,0,0.0,0.0,0.0
374.9173889160156,374.9173889160156,374.9173889160156,374.9173889160156,0,0.0,0.0,0.0
362.9315490722656,362.9315490722656,362.9315490722656,362.9315490722656,0,0.0,0.0,0.0
363.81719970703125,363.81719970703125,363.81719970703125,363.81719970703125,0,0.0,0.0,0.0
357.8439636230469,357.8439636230469,357.8439636230469,357.8439636230469,0,0.0,0.0,0.0
357.5093688964844,357.5093688964844,357.5093688964844,357.5093688964844,0,0.0,0.0,0.0
366.0805358886719,366.0805358886719,366.0805358886719,366.0805358886719,0,0.0,0.0,0.0
364.6536865234375,364.6536865234375,364.6536865234375,364.6536865234375,0,0.0,0.0,0.0
372.0242919921875,372.0242919921875,372.0242919921875,372.0242919921875,0,0.0,0.0,0.0
357.07635498046875,357.07635498046875,357.07635498046875,357.07635498046875,0,0.0,0.0,0.0
355.0295104980469,355.0295104980469,355.0295104980469,355.0295104980469,0,0.0,0.0,0.0
355.0885925292969,355.0885925292969,355.0885925292969,355.0885925292969,0,0.0,0.0,0.0
361.7211608886719,361.7211608886719,361.7211608886719,361.7211608886719,0,0.0,0.0,0.0
358.7886962890625,358.7886962890625,358.7886962890625,358.7886962890625,0,0.0,0.0,0.0
362.1738586425781,362.1738586425781,362.1738586425781,362.1738586425781,0,0.0,0.0,0.0
369.3869934082031,369.3869934082031,369.3869934082031,369.3869934082031,0,0.0,0.0,0.0
378.59783935546875,378.59783935546875,378.59783935546875,378.59783935546875,0,0.0,0.0,0.0
376.24591064453125,376.24591064453125,376.24591064453125,376.24591064453125,0,0.0,0.0,0.0
373.4708557128906,373.4708557128906,373.4708557128906,373.4708557128906,0,0.0,0.0,0.0
380.4183044433594,380.4183044433594,380.4183044433594,380.4183044433594,0,0.0,0.0,0.0
374.21875,374.21875,374.21875,374.21875,0,0.0,0.0,0.0
375.3996276855469,375.3996276855469,375.3996276855469,375.3996276855469,0,0.0,0.0,0.0
378.9815979003906,378.9815979003906,378.9815979003906,378.9815979003906,0,0.0,0.0,0.0
374.89776611328125,374.89776611328125,374.89776611328125,374.89776611328125,0,0.0,0.0,0.0
366.01171875,366.01171875,366.01171875,366.01171875,0,0.0,0.0,0.0
355.3641357421875,355.3641357421875,355.3641357421875,355.3641357421875,0,0.0,0.0,0.0
341.5872497558594,341.5872497558594,341.5872497558594,341.5872497558594,0,0.0,0.0,0.0
340.4162292480469,340.4162292480469,340.4162292480469,340.4162292480469,0,0.0,0.0,0.0
345.3955993652344,345.3955993652344,345.3955993652344,345.3955993652344,0,0.0,0.0,0.0
334.19696044921875,334.19696044921875,334.19696044921875,334.19696044921875,0,0.0,0.0,0.0
334.9448547363281,334.9448547363281,334.9448547363281,334.9448547363281,0,0.0,0.0,0.0
343.1519470214844,343.1519470214844,343.1519470214844,343.1519470214844,0,0.0,0.0,0.0
342.7091369628906,342.7091369628906,342.7091369628906,342.7091369628906,0,0.0,0.0,0.0
345.9958801269531,345.9958801269531,345.9958801269531,345.9958801269531,0,0.0,0.0,0.0
356.57452392578125,356.57452392578125,356.57452392578125,356.57452392578125,0,0.0,0.0,0.0
355.5216064453125,355.5216064453125,355.5216064453125,355.5216064453125,0,0.0,0.0,0.0
348.3311462402344,348.3311462402344,348.3311462402344,348.3311462402344,0,1.33,0.0,0.0
348.1138610839844,348.1138610839844,348.1138610839844,348.1138610839844,0,0.0,0.0,0.0
345.12115478515625,345.12115478515625,345.12115478515625,345.12115478515625,0,0.0,0.0,0.0
348.76568603515625,348.76568603515625,348.76568603515625,348.76568603515625,0,0.0,0.0,0.0
349.37811279296875,349.37811279296875,349.37811279296875,349.37811279296875,0,0.0,0.0,0.0
350.6324768066406,350.6324768066406,350.6324768066406,350.6324768066406,0,0.0,0.0,0.0
355.91668701171875,355.91668701171875,355.91668701171875,355.91668701171875,0,0.0,0.0,0.0
355.64996337890625,355.64996337890625,355.64996337890625,355.64996337890625,0,0.0,0.0,0.0
351.5510559082031,351.5510559082031,351.5510559082031,351.5510559082031,0,0.0,0.0,0.0
348.3114013671875,348.3114013671875,348.3114013671875,348.3114013671875,0,0.0,0.0,0.0
346.76068115234375,346.76068115234375,346.76068115234375,346.76068115234375,0,0.0,0.0,0.0
345.7631530761719,345.7631530761719,345.7631530761719,345.7631530761719,0,0.0,0.0,0.0
352.40045166015625,352.40045166015625,352.40045166015625,352.40045166015625,0,0.0,0.0,0.0
349.4571228027344,349.4571228027344,349.4571228027344,349.4571228027344,0,0.0,0.0,0.0
359.1167907714844,359.1167907714844,359.1167907714844,359.1167907714844,0,0.0,0.0,0.0
361.2403259277344,361.2403259277344,361.2403259277344,361.2403259277344,0,0.0,0.0,0.0
364.8355712890625,364.8355712890625,364.8355712890625,364.8355712890625,0,0.0,0.0,0.0
361.427978515625,361.427978515625,361.427978515625,361.427978515625,0,0.0,0.0,0.0
361.902099609375,361.902099609375,361.902099609375,361.902099609375,0,0.0,0.0,0.0
357.72412109375,357.72412109375,357.72412109375,357.72412109375,0,0.0,0.0,0.0
367.0875244140625,367.0875244140625,367.0875244140625,367.0875244140625,0,0.0,0.0,0.0
371.5815124511719,371.5815124511719,371.5815124511719,371.5815124511719,0,0.0,0.0,0.0
376.9052429199219,376.9052429199219,376.9052429199219,376.9052429199219,0,0.0,0.0,0.0
375.8385009765625,375.8385009765625,375.8385009765625,375.8385009765625,0,0.0,0.0,0.0
373.32977294921875,373.32977294921875,373.32977294921875,373.32977294921875,0,0.0,0.0,0.0
379.17694091796875,379.17694091796875,379.17694091796875,379.17694091796875,0,0.0,0.0,0.0
378.9102783203125,378.9102783203125,378.9102783203125,378.9102783203125,0,0.0,0.0,0.0
378.3472595214844,378.3472595214844,378.3472595214844,378.3472595214844,0,0.0,0.0,0.0
377.883056640625,377.883056640625,377.883056640625,377.883056640625,0,0.0,0.0,0.0
376.29290771484375,376.29290771484375,376.29290771484375,376.29290771484375,0,0.0,0.0,0.0
384.3228454589844,384.3228454589844,384.3228454589844,384.3228454589844,0,0.0,0.0,0.0
384.1549072265625,384.1549072265625,384.1549072265625,384.1549072265625,0,0.0,0.0,0.0
390.8515319824219,390.8515319824219,390.8515319824219,390.8515319824219,0,0.0,0.0,0.0
392.41204833984375,392.41204833984375,392.41204833984375,392.41204833984375,0,0.0,0.0,0.0
393.172607421875,393.172607421875,393.172607421875,393.172607421875,0,0.0,0.0,0.0
390.3971862792969,390.3971862792969,390.3971862792969,390.3971862792969,0,0.0,0.0,0.0
391.3354797363281,391.3354797363281,391.3354797363281,391.3354797363281,0,0.0,0.0,0.0
386.2982177734375,386.2982177734375,386.2982177734375,386.2982177734375,0,0.0,0.0,0.0
378.07073974609375,378.07073974609375,378.07073974609375,378.07073974609375,0,0.0,0.0,0.0
377.2213134765625,377.2213134765625,377.2213134765625,377.2213134765625,0,0.0,0.0,0.0
378.3275146484375,378.3275146484375,378.3275146484375,378.3275146484375,0,0.0,0.0,0.0
383.6709899902344,383.6709899902344,383.6709899902344,383.6709899902344,0,0.0,0.0,0.0
370.7518615722656,370.7518615722656,370.7518615722656,370.7518615722656,0,0.0,0.0,0.0
368.2925109863281,368.2925109863281,368.2925109863281,368.2925109863281,0,0.0,0.0,0.0
364.2627258300781,364.2627258300781,364.2627258300781,364.2627258300781,0,0.0,0.0,0.0
361.4872741699219,361.4872741699219,361.4872741699219,361.4872741699219,0,0.0,0.0,0.0
362.63299560546875,362.63299560546875,362.63299560546875,362.63299560546875,0,0.0,0.0,0.0
358.7612609863281,358.7612609863281,358.7612609863281,358.7612609863281,0,0.0,0.0,0.0
357.309326171875,357.309326171875,357.309326171875,357.309326171875,0,0.0,0.0,0.0
363.8676452636719,363.8676452636719,363.8676452636719,363.8676452636719,0,0.0,0.0,0.0
366.3171691894531,366.3171691894531,366.3171691894531,366.3171691894531,0,0.0,0.0,0.0
371.9469909667969,371.9469909667969,371.9469909667969,371.9469909667969,0,0.0,0.0,0.0
375.8780212402344,375.8780212402344,375.8780212402344,375.8780212402344,0,0.0,0.0,0.0
359.6304016113281,359.6304016113281,359.6304016113281,359.6304016113281,0,0.0,0.0,0.0
360.95391845703125,360.95391845703125,360.95391845703125,360.95391845703125,0,0.0,0.0,0.0
356.89447021484375,356.89447021484375,356.89447021484375,356.89447021484375,0,0.0,0.0,0.0
354.3363342285156,354.3363342285156,354.3363342285156,354.3363342285156,0,0.0,0.0,0.0
356.7660827636719,356.7660827636719,356.7660827636719,356.7660827636719,0,0.0,0.0,0.0
352.7461853027344,352.7461853027344,352.7461853027344,352.7461853027344,0,0.0,0.0,0.0
346.7310791015625,346.7310791015625,346.7310791015625,346.7310791015625,0,0.0,0.0,0.0
343.8173828125,343.8173828125,343.8173828125,343.8173828125,0,0.0,0.0,0.0
337.90106201171875,337.90106201171875,337.90106201171875,337.90106201171875,0,0.0,0.0,0.0
334.4046325683594,334.4046325683594,334.4046325683594,334.4046325683594,0,0.0,0.0,0.0
333.71832275390625,333.71832275390625,333.71832275390625,333.71832275390625,0,1.378,0.0,0.0
340.29351806640625,340.29351806640625,340.29351806640625,340.29351806640625,0,0.0,0.0,0.0
333.1530456542969,333.1530456542969,333.1530456542969,333.1530456542969,0,0.0,0.0,0.0
328.15472412109375,328.15472412109375,328.15472412109375,328.15472412109375,0,0.0,0.0,0.0
336.6439514160156,336.6439514160156,336.6439514160156,336.6439514160156,0,0.0,0.0,0.0
346.9678955078125,346.9678955078125,346.9678955078125,346.9678955078125,0,0.0,0.0,0.0
346.29351806640625,346.29351806640625,346.29351806640625,346.29351806640625,0,0.0,0.0,0.0
342.8323669433594,342.8323669433594,342.8323669433594,342.8323669433594,0,0.0,0.0,0.0
333.2422790527344,333.2422790527344,333.2422790527344,333.2422790527344,0,0.0,0.0,0.0
330.7431335449219,330.7431335449219,330.7431335449219,330.7431335449219,0,0.0,0.0,0.0
328.591064453125,328.591064453125,328.591064453125,328.591064453125,0,0.0,0.0,0.0
327.52001953125,327.52001953125,327.52001953125,327.52001953125,0,0.0,0.0,0.0
336.0687561035156,336.0687561035156,336.0687561035156,336.0687561035156,0,0.0,0.0,0.0
328.1249694824219,328.1249694824219,328.1249694824219,328.1249694824219,0,0.0,0.0,0.0
336.8125305175781,336.8125305175781,336.8125305175781,336.8125305175781,0,0.0,0.0,0.0
340.67041015625,340.67041015625,340.67041015625,340.67041015625,0,0.0,0.0,0.0
338.3893737792969,338.3893737792969,338.3893737792969,338.3893737792969,0,0.0,0.0,0.0
335.7315673828125,335.7315673828125,335.7315673828125,335.7315673828125,0,0.0,0.0,0.0
343.7051086425781,343.7051086425781,343.7051086425781,343.7051086425781,0,0.0,0.0,0.0
347.7910461425781,347.7910461425781,347.7910461425781,347.7910461425781,0,0.0,0.0,0.0
353.4439392089844,353.4439392089844,353.4439392089844,353.4439392089844,0,0.0,0.0,0.0
350.8356628417969,350.8356628417969,350.8356628417969,350.8356628417969,0,0.0,0.0,0.0
348.7133483886719,348.7133483886719,348.7133483886719,348.7133483886719,0,0.0,0.0,0.0
357.3315124511719,357.3315124511719,357.3315124511719,357.3315124511719,0,0.0,0.0,0.0
354.6736755371094,354.6736755371094,354.6736755371094,354.6736755371094,0,0.0,0.0,0.0
353.22576904296875,353.22576904296875,353.22576904296875,353.22576904296875,0,0.0,0.0,0.0
344.389404296875,344.389404296875,344.389404296875,344.389404296875,0,0.0,0.0,0.0
340.7893981933594,340.7893981933594,340.7893981933594,340.7893981933594,0,0.0,0.0,0.0
345.5001525878906,345.5001525878906,345.5001525878906,345.5001525878906,0,0.0,0.0,0.0
348.82244873046875,348.82244873046875,348.82244873046875,348.82244873046875,0,0.0,0.0,0.0
350.77618408203125,350.77618408203125,350.77618408203125,350.77618408203125,0,0.0,0.0,0.0
343.5662536621094,343.5662536621094,343.5662536621094,343.5662536621094,0,0.0,0.0,0.0
362.6273498535156,362.6273498535156,362.6273498535156,362.6273498535156,0,0.0,0.0,0.0
365.97943115234375,365.97943115234375,365.97943115234375,365.97943115234375,0,0.0,0.0,0.0
362.7860412597656,362.7860412597656,362.7860412597656,362.7860412597656,0,0.0,0.0,0.0
365.97943115234375,365.97943115234375,365.97943115234375,365.97943115234375,0,0.0,0.0,0.0
363.0439147949219,363.0439147949219,363.0439147949219,363.0439147949219,0,0.0,0.0,0.0
361.9926452636719,361.9926452636719,361.9926452636719,361.9926452636719,0,0.0,0.0,0.0
363.72821044921875,363.72821044921875,363.72821044921875,363.72821044921875,0,0.0,0.0,0.0
362.34967041015625,362.34967041015625,362.34967041015625,362.34967041015625,0,0.0,0.0,0.0
367.2785949707031,367.2785949707031,367.2785949707031,367.2785949707031,0,0.0,0.0,0.0
369.4703369140625,369.4703369140625,369.4703369140625,369.4703369140625,0,0.0,0.0,0.0
369.37115478515625,369.37115478515625,369.37115478515625,369.37115478515625,0,0.0,0.0,0.0
363.668701171875,363.668701171875,363.668701171875,363.668701171875,0,0.0,0.0,0.0
363.11334228515625,363.11334228515625,363.11334228515625,363.11334228515625,0,0.0,0.0,0.0
374.4488525390625,374.4488525390625,374.4488525390625,374.4488525390625,0,0.0,0.0,0.0
374.1810607910156,374.1810607910156,374.1810607910156,374.1810607910156,0,0.0,0.0,0.0
373.7645263671875,373.7645263671875,373.7645263671875,373.7645263671875,0,0.0,0.0,0.0
367.08026123046875,367.08026123046875,367.08026123046875,367.08026123046875,0,0.0,0.0,0.0
361.8042297363281,361.8042297363281,361.8042297363281,361.8042297363281,0,0.0,0.0,0.0
361.1397705078125,361.1397705078125,361.1397705078125,361.1397705078125,0,0.0,0.0,0.0
363.9067077636719,363.9067077636719,363.9067077636719,363.9067077636719,0,0.0,0.0,0.0
361.23895263671875,361.23895263671875,361.23895263671875,361.23895263671875,0,0.0,0.0,0.0
366.3959655761719,366.3959655761719,366.3959655761719,366.3959655761719,0,0.0,0.0,0.0
369.08355712890625,369.08355712890625,369.08355712890625,369.08355712890625,0,0.0,0.0,0.0
366.9216003417969,366.9216003417969,366.9216003417969,366.9216003417969,0,0.0,0.0,0.0
357.797607421875,357.797607421875,357.797607421875,357.797607421875,0,0.0,0.0,0.0
353.8406066894531,353.8406066894531,353.8406066894531,353.8406066894531,0,0.0,0.0,0.0
350.65679931640625,350.65679931640625,350.65679931640625,350.65679931640625,0,1.594,0.0,0.0
351.0353698730469,351.0353698730469,351.0353698730469,351.0353698730469,0,0.0,0.0,0.0
356.29522705078125,356.29522705078125,356.29522705078125,356.29522705078125,0,0.0,0.0,0.0
351.1449279785156,351.1449279785156,351.1449279785156,351.1449279785156,0,0.0,0.0,0.0
353.2170104980469,353.2170104980469,353.2170104980469,353.2170104980469,0,0.0,0.0,0.0
351.8123779296875,351.8123779296875,351.8123779296875,351.8123779296875,0,0.0,0.0,0.0
347.57861328125,347.57861328125,347.57861328125,347.57861328125,0,0.0,0.0,0.0
353.6951599121094,353.6951599121094,353.6951599121094,353.6951599121094,0,0.0,0.0,0.0
352.81854248046875,352.81854248046875,352.81854248046875,352.81854248046875,0,0.0,0.0,0.0
351.4139099121094,351.4139099121094,351.4139099121094,351.4139099121094,0,0.0,0.0,0.0
354.0736999511719,354.0736999511719,354.0736999511719,354.0736999511719,0,0.0,0.0,0.0
350.0093078613281,350.0093078613281,350.0093078613281,350.0093078613281,0,0.0,0.0,0.0
358.0086364746094,358.0086364746094,358.0086364746094,358.0086364746094,0,0.0,0.0,0.0
357.7994689941406,357.7994689941406,357.7994689941406,357.7994689941406,0,0.0,0.0,0.0
360.2899169921875,360.2899169921875,360.2899169921875,360.2899169921875,0,0.0,0.0,0.0
364.9320983886719,364.9320983886719,364.9320983886719,364.9320983886719,0,0.0,0.0,0.0
366.2171936035156,366.2171936035156,366.2171936035156,366.2171936035156,0,0.0,0.0,0.0
367.6915588378906,367.6915588378906,367.6915588378906,367.6915588378906,0,0.0,0.0,0.0
366.9444274902344,366.9444274902344,366.9444274902344,366.9444274902344,0,0.0,0.0,0.0
361.226318359375,361.226318359375,361.226318359375,361.226318359375,0,0.0,0.0,0.0
358.5167236328125,358.5167236328125,358.5167236328125,358.5167236328125,0,0.0,0.0,0.0
365.30072021484375,365.30072021484375,365.30072021484375,365.30072021484375,0,0.0,0.0,0.0
369.6440734863281,369.6440734863281,369.6440734863281,369.6440734863281,0,0.0,0.0,0.0
369.38507080078125,369.38507080078125,369.38507080078125,369.38507080078125,0,0.0,0.0,0.0
369.3153381347656,369.3153381347656,369.3153381347656,369.3153381347656,0,0.0,0.0,0.0
373.4096374511719,373.4096374511719,373.4096374511719,373.4096374511719,0,0.0,0.0,0.0
374.3460693359375,374.3460693359375,374.3460693359375,374.3460693359375,0,0.0,0.0,0.0
369.5245361328125,369.5245361328125,369.5245361328125,369.5245361328125,0,0.0,0.0,0.0
374.9338073730469,374.9338073730469,374.9338073730469,374.9338073730469,0,0.0,0.0,0.0
378.8587646484375,378.8587646484375,378.8587646484375,378.8587646484375,0,0.0,0.0,0.0
384.4473876953125,384.4473876953125,384.4473876953125,384.4473876953125,0,0.0,0.0,0.0
380.4825744628906,380.4825744628906,380.4825744628906,380.4825744628906,0,0.0,0.0,0.0
378.16143798828125,378.16143798828125,378.16143798828125,378.16143798828125,0,0.0,0.0,0.0
383.0427551269531,383.0427551269531,383.0427551269531,383.0427551269531,0,0.0,0.0,0.0
378.8089904785156,378.8089904785156,378.8089904785156,378.8089904785156,0,0.0,0.0,0.0
375.5116271972656,375.5116271972656,375.5116271972656,375.5116271972656,0,0.0,0.0,0.0
376.4181213378906,376.4181213378906,376.4181213378906,376.4181213378906,0,0.0,0.0,0.0
380.7814025878906,380.7814025878906,380.7814025878906,380.7814025878906,0,0.0,0.0,0.0
380.7216491699219,380.7216491699219,380.7216491699219,380.7216491699219,0,0.0,0.0,0.0
381.86724853515625,381.86724853515625,381.86724853515625,381.86724853515625,0,0.0,0.0,0.0
376.63726806640625,376.63726806640625,376.63726806640625,376.63726806640625,0,0.0,0.0,0.0
375.6610412597656,375.6610412597656,375.6610412597656,375.6610412597656,0,0.0,0.0,0.0
368.1298828125,368.1298828125,368.1298828125,368.1298828125,0,0.0,0.0,0.0
367.5520935058594,367.5520935058594,367.5520935058594,367.5520935058594,0,0.0,0.0,0.0
369.5444641113281,369.5444641113281,369.5444641113281,369.5444641113281,0,0.0,0.0,0.0
365.6593322753906,365.6593322753906,365.6593322753906,365.6593322753906,0,0.0,0.0,0.0
366.82489013671875,366.82489013671875,366.82489013671875,366.82489013671875,0,0.0,0.0,0.0
365.7489929199219,365.7489929199219,365.7489929199219,365.7489929199219,0,0.0,0.0,0.0
364.0455322265625,364.0455322265625,364.0455322265625,364.0455322265625,0,0.0,0.0,0.0
366.8547668457031,366.8547668457031,366.8547668457031,366.8547668457031,0,0.0,0.0,0.0
372.8119201660156,372.8119201660156,372.8119201660156,372.8119201660156,0,0.0,0.0,0.0
373.0809326171875,373.0809326171875,373.0809326171875,373.0809326171875,0,0.0,0.0,0.0
367.36279296875,367.36279296875,367.36279296875,367.36279296875,0,0.0,0.0,0.0
367.920654296875,367.920654296875,367.920654296875,367.920654296875,0,0.0,0.0,0.0
361.1864929199219,361.1864929199219,361.1864929199219,361.1864929199219,0,0.0,0.0,0.0
355.90667724609375,355.90667724609375,355.90667724609375,355.90667724609375,0,0.0,0.0,0.0
355.32891845703125,355.32891845703125,355.32891845703125,355.32891845703125,0,0.0,0.0,0.0
361.3857116699219,361.3857116699219,361.3857116699219,361.3857116699219,0,0.0,0.0,0.0
358.8753356933594,358.8753356933594,358.8753356933594,358.8753356933594,0,0.0,0.0,0.0
365.2309875488281,365.2309875488281,365.2309875488281,365.2309875488281,0,0.0,0.0,0.0
361.2063903808594,361.2063903808594,361.2063903808594,361.2063903808594,0,0.0,0.0,0.0
364.43402099609375,364.43402099609375,364.43402099609375,364.43402099609375,0,0.0,0.0,0.0
369.18585205078125,369.18585205078125,369.18585205078125,369.18585205078125,0,0.0,0.0,0.0
363.1390075683594,363.1390075683594,363.1390075683594,363.1390075683594,0,0.0,0.0,0.0
364.25,364.25,364.25,364.25,0,1.391,0.0,0.0
366.30999755859375,366.30999755859375,366.30999755859375,366.30999755859375,0,0.0,0.0,0.0
366.9100036621094,366.9100036621094,366.9100036621094,366.9100036621094,0,0.0,0.0,0.0
366.3399963378906,366.3399963378906,366.3399963378906,366.3399963378906,0,0.0,0.0,0.0
371.54998779296875,371.54998779296875,371.54998779296875,371.54998779296875,0,0.0,0.0,0.0
373.7300109863281,373.7300109863281,373.7300109863281,373.7300109863281,0,0.0,0.0,0.0
379.1300048828125,379.1300048828125,379.1300048828125,379.1300048828125,0,0.0,0.0,0.0
